YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,1,1,4,B6,289,NULL,BOS,DCA,0700,NULL,NULL,NULL,NULL,111,84,68,399,NULL,NULL,0851,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,B6,619,NULL,BOS,SAN,0700,NULL,NULL,NULL,NULL,396,392,373,2588,NULL,NULL,1036,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,B6,723,NULL,DCA,MCO,0700,NULL,NULL,NULL,NULL,143,130,111,759,NULL,NULL,0923,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,B6,1109,NULL,BOS,JAX,0700,NULL,NULL,NULL,NULL,188,186,156,1010,NULL,NULL,1008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,B6,1121,NULL,PDX,LGB,0700,NULL,NULL,NULL,NULL,136,127,110,846,NULL,NULL,0916,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,B6,1031,NULL,BOS,HOU,0700,NULL,NULL,NULL,NULL,276,270,255,1609,NULL,NULL,1036,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,B6,1039,NULL,BOS,AUS,0700,NULL,NULL,NULL,NULL,295,289,269,1698,NULL,NULL,1055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,B6,2007,NULL,PIT,FLL,0700,NULL,NULL,NULL,NULL,168,151,131,994,NULL,NULL,0948,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,364,NULL,SEA,LAX,0700,NULL,NULL,NULL,NULL,153,137,118,954,NULL,NULL,0933,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,400,NULL,PDX,JFK,0700,NULL,NULL,NULL,NULL,313,288,268,2454,NULL,NULL,1513,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,424,NULL,JFK,LAX,0700,NULL,NULL,NULL,NULL,400,388,356,2475,NULL,NULL,1040,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,822,NULL,SEA,DTW,0700,NULL,NULL,NULL,NULL,255,240,213,1927,NULL,NULL,1415,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,854,NULL,SFO,DTW,0700,NULL,NULL,NULL,NULL,273,267,247,2079,NULL,NULL,1433,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,872,NULL,DCA,ATL,0700,NULL,NULL,NULL,NULL,126,102,83,547,NULL,NULL,0906,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,1183,NULL,ORF,ATL,0700,NULL,NULL,NULL,NULL,120,123,88,516,NULL,NULL,0900,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,1280,NULL,DAB,ATL,0700,NULL,NULL,NULL,NULL,88,76,61,366,NULL,NULL,0828,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,1305,NULL,PBI,ATL,0700,NULL,NULL,NULL,NULL,109,107,77,545,NULL,NULL,0849,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,1440,NULL,SLC,MSP,0700,NULL,NULL,NULL,NULL,163,160,134,991,NULL,NULL,1043,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,1453,NULL,SEA,MSP,0700,NULL,NULL,NULL,NULL,196,183,162,1399,NULL,NULL,1216,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,1461,NULL,DAY,DFW,0700,NULL,NULL,NULL,NULL,175,155,135,861,NULL,NULL,0855,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,1971,NULL,MSP,PHX,0700,NULL,NULL,NULL,NULL,214,197,180,1276,NULL,NULL,0934,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,2017,NULL,LGA,PBI,0700,NULL,NULL,NULL,NULL,189,161,147,1035,NULL,NULL,1009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,2123,NULL,RSW,LGA,0700,NULL,NULL,NULL,NULL,169,155,138,1080,NULL,NULL,0949,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,2151,NULL,MIA,LGA,0700,NULL,NULL,NULL,NULL,179,180,145,1096,NULL,NULL,0959,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,2180,NULL,CLE,ATL,0700,NULL,NULL,NULL,NULL,125,93,80,554,NULL,NULL,0905,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,2351,NULL,PBI,LGA,0700,NULL,NULL,NULL,NULL,168,185,143,1035,NULL,NULL,0948,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,2365,NULL,JFK,SJU,0700,NULL,NULL,NULL,NULL,230,220,180,1598,NULL,NULL,1150,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,2539,NULL,MKE,ATL,0700,NULL,NULL,NULL,NULL,128,113,87,669,NULL,NULL,1008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,B6,2784,NULL,RDU,BOS,0700,NULL,NULL,NULL,NULL,109,143,93,612,NULL,NULL,0849,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,46,NULL,JFK,SFO,0700,NULL,NULL,NULL,NULL,403,386,343,2586,NULL,NULL,1043,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,1498,NULL,FLL,LGA,0700,NULL,NULL,NULL,NULL,174,163,143,1076,NULL,NULL,0954,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,1506,NULL,LAX,DTW,0700,NULL,NULL,NULL,NULL,267,252,232,1979,NULL,NULL,1427,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,1795,NULL,LAS,JFK,0700,NULL,NULL,NULL,NULL,285,256,237,2248,NULL,NULL,1445,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,1894,NULL,MSP,MIA,0700,NULL,NULL,NULL,NULL,226,196,175,1501,NULL,NULL,1146,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,1925,NULL,MSP,RSW,0700,NULL,NULL,NULL,NULL,210,191,169,1416,NULL,NULL,1130,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,2393,NULL,JFK,MCO,0700,NULL,NULL,NULL,NULL,185,185,141,944,NULL,NULL,1005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,EV,4513,NULL,CLE,ORD,0700,NULL,NULL,NULL,NULL,93,85,62,315,NULL,NULL,0733,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,EV,4524,NULL,LFT,IAH,0700,NULL,NULL,NULL,NULL,65,70,52,201,NULL,NULL,0805,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,EV,4871,NULL,SHV,ATL,0700,NULL,NULL,NULL,NULL,99,101,83,551,NULL,NULL,0939,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,EV,4987,NULL,ROC,LGA,0700,NULL,NULL,NULL,NULL,87,69,40,254,NULL,NULL,0827,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,EV,5423,NULL,CID,MSP,0700,NULL,NULL,NULL,NULL,79,76,42,220,NULL,NULL,0819,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,EV,5755,NULL,PVD,ORD,0700,NULL,NULL,NULL,NULL,176,181,157,849,NULL,NULL,0856,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,F9,1061,NULL,ORD,PHX,0700,NULL,NULL,NULL,NULL,230,251,232,1440,NULL,NULL,0950,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,F9,1120,NULL,CLE,RSW,0700,NULL,NULL,NULL,NULL,170,152,136,1025,NULL,NULL,0950,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,F9,676,NULL,DEN,MCO,0700,NULL,NULL,NULL,NULL,205,201,180,1546,NULL,NULL,1225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,F9,681,NULL,MCO,DEN,0700,NULL,NULL,NULL,NULL,253,254,227,1546,NULL,NULL,0913,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,MQ,2841,NULL,DFW,DSM,0700,NULL,NULL,NULL,NULL,108,114,80,624,NULL,NULL,0848,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,MQ,2852,NULL,GRK,DFW,0700,NULL,NULL,NULL,NULL,55,0,0,134,NULL,NULL,0755,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,MQ,2871,NULL,PNS,DFW,0700,NULL,NULL,NULL,NULL,130,0,0,604,NULL,NULL,0910,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,MQ,3024,NULL,GJT,DFW,0700,NULL,NULL,NULL,NULL,145,0,0,773,NULL,NULL,1025,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,MQ,3051,NULL,HPN,ORD,0700,NULL,NULL,NULL,NULL,175,158,135,738,NULL,NULL,0855,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,MQ,2991,NULL,BMI,DFW,0700,NULL,NULL,NULL,NULL,145,0,0,690,NULL,NULL,0925,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,MQ,3362,NULL,DFW,MAF,0700,NULL,NULL,NULL,NULL,68,0,0,309,NULL,NULL,0808,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,NK,231,NULL,ATL,FLL,0700,NULL,NULL,NULL,NULL,108,100,80,581,NULL,NULL,0848,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,NK,259,NULL,ACY,FLL,0700,NULL,NULL,NULL,NULL,168,161,132,977,NULL,NULL,0948,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,NK,183,NULL,LBE,RSW,0700,NULL,NULL,NULL,NULL,150,153,135,956,NULL,NULL,0930,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,NK,193,NULL,IAH,LAS,0700,NULL,NULL,NULL,NULL,200,186,167,1222,NULL,NULL,0820,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,NK,198,NULL,FLL,MCO,0700,NULL,NULL,NULL,NULL,57,61,32,177,NULL,NULL,0757,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,NK,610,NULL,FLL,BOS,0700,NULL,NULL,NULL,NULL,184,190,169,1237,NULL,NULL,1004,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,6194,NULL,ASE,DEN,0700,NULL,NULL,NULL,NULL,59,54,27,125,NULL,NULL,0759,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,6272,NULL,BUR,SFO,0700,NULL,NULL,NULL,NULL,86,95,61,326,NULL,NULL,0826,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,3479,NULL,SAN,SLC,0700,NULL,NULL,NULL,NULL,110,119,93,626,NULL,NULL,0950,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,HA,217,NULL,KOA,HNL,0700,NULL,NULL,NULL,NULL,42,45,31,163,NULL,NULL,0742,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,4623,NULL,SEA,PDX,0700,NULL,NULL,NULL,NULL,60,80,29,129,NULL,NULL,0800,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,5471,NULL,RKS,DEN,0700,NULL,NULL,NULL,NULL,87,0,0,260,NULL,NULL,0827,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,5632,NULL,SBA,SFO,0700,NULL,NULL,NULL,NULL,98,103,74,262,NULL,NULL,0838,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,6225,NULL,BOI,ORD,0700,NULL,NULL,NULL,NULL,209,207,182,1437,NULL,NULL,1129,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,7382,NULL,CPR,SLC,0700,NULL,NULL,NULL,NULL,114,77,48,320,NULL,NULL,0854,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,5633,NULL,COS,DEN,0701,NULL,NULL,NULL,NULL,52,49,20,73,NULL,NULL,0753,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,UA,296,NULL,ORD,DEN,0702,NULL,NULL,NULL,NULL,165,159,131,888,NULL,NULL,0847,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,UA,656,NULL,PHX,ORD,0702,NULL,NULL,NULL,NULL,199,233,154,1440,NULL,NULL,1121,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,UA,1441,NULL,MSY,IAH,0702,NULL,NULL,NULL,NULL,78,73,59,305,NULL,NULL,0820,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,UA,1764,NULL,CLE,RSW,0702,NULL,NULL,NULL,NULL,178,151,136,1025,NULL,NULL,1000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,130,NULL,MIA,TPA,0702,NULL,NULL,NULL,NULL,64,0,0,204,NULL,NULL,0806,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,EV,4221,NULL,BTR,IAH,0702,NULL,NULL,NULL,NULL,73,83,63,253,NULL,NULL,0815,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,EV,6159,NULL,BTV,ORD,0704,NULL,NULL,NULL,NULL,156,159,138,763,NULL,NULL,0840,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,NK,410,NULL,FLL,BWI,0704,NULL,NULL,NULL,NULL,145,152,130,925,NULL,NULL,0929,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,6382,NULL,SFO,BOI,0704,NULL,NULL,NULL,NULL,102,100,84,522,NULL,NULL,0946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,UA,761,NULL,ORD,SFO,0705,NULL,NULL,NULL,NULL,280,260,238,1846,NULL,NULL,0945,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,VX,12,NULL,SFO,JFK,0705,NULL,NULL,NULL,NULL,329,320,299,2586,NULL,NULL,1534,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,2851,NULL,BDL,FLL,0705,NULL,NULL,NULL,NULL,195,183,164,1173,NULL,NULL,1020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,1108,NULL,BWI,FLL,0705,NULL,NULL,NULL,NULL,155,148,132,925,NULL,NULL,0940,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,1432,NULL,CMH,TPA,0705,NULL,NULL,NULL,NULL,145,135,114,829,NULL,NULL,0930,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,1863,NULL,DAL,BWI,0705,NULL,NULL,NULL,NULL,170,142,131,1209,NULL,NULL,1055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,665,NULL,DAL,STL,0705,NULL,NULL,NULL,NULL,95,0,0,546,NULL,NULL,0840,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,323,NULL,FLL,BWI,0705,NULL,NULL,NULL,NULL,155,152,129,925,NULL,NULL,0940,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,2041,NULL,MCO,LAS,0705,NULL,NULL,NULL,NULL,315,324,285,2039,NULL,NULL,0920,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,4649,NULL,MDW,MCO,0705,NULL,NULL,NULL,NULL,165,139,123,990,NULL,NULL,1050,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,893,NULL,OAK,HOU,0705,NULL,NULL,NULL,NULL,220,224,212,1642,NULL,NULL,1245,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,552,NULL,SAT,ELP,0705,NULL,NULL,NULL,NULL,95,96,81,496,NULL,NULL,0740,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,3239,NULL,TPA,BWI,0705,NULL,NULL,NULL,NULL,140,124,111,842,NULL,NULL,0925,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,1912,NULL,TUS,DEN,0705,NULL,NULL,NULL,NULL,110,108,83,639,NULL,NULL,0855,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,UA,1660,NULL,SNA,EWR,0705,NULL,NULL,NULL,NULL,319,275,256,2434,NULL,NULL,1524,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,US,445,NULL,RDU,CLT,0705,NULL,NULL,NULL,NULL,65,96,35,130,NULL,NULL,0810,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
